timestamp,electricity_inflexible_load_mwh,electricity_charge_mwh,electricity_dispatch_mwh,electricity_load_mwh,heat_inflexible_load_mwh,heat_charge_mwh,heat_dispatch_mwh,heat_load_mwh,pv_generation_mwh,grid_import_mwh,grid_export_mwh,heat_pump_output,dh_import,grid_import_emissions_kg,grid_export_emissions_kg,dh_emissions_kg,total_load_mwh
2025-01-01 00:00:00,0.015429790253130588,0.006612767251341681,0.0,0.02204255750447227,0.12608818963458324,0.10773077382369997,0.0,0.2338189634582832,-0.0,0.10484638184328918,-0.0,0.2341250859076885,-0.0,6.0076976796204695,-0.0,-0.0,0.2558615209627555
2025-01-01 01:00:00,0.014499923307692314,0.006214252846153848,0.0,0.020714176153846162,0.09861774540243613,0.132409839981,0.0,0.23102758538343615,-0.0,0.10600231611904365,-0.0,0.23133370783221485,-0.0,6.0739327136212005,-0.0,-0.0,0.25174176153728234
2025-01-01 02:00:00,0.01320890883407871,0.005660960928890876,0.0,0.018869869762969588,0.09425005970862191,0.132409839981,0.0,0.2266598996896219,-0.0,0.10212301309160166,-0.0,0.22696602213847333,-0.0,5.851648650148775,-0.0,-0.0,0.2455297694525915
2025-01-01 03:00:00,0.01186515869275492,0.0050850680111806795,0.0,0.0169502267039356,0.10356012658227849,0.132409839981,0.0,0.2359699665632785,-0.0,0.19008800712327625,-0.0,0.5147261624804652,-0.0,10.892042808163728,-0.0,-0.0,0.2529201932672141
2025-01-01 04:00:00,0.010752470433810377,0.00460820161449016,0.0,0.015360672048300536,0.1378119775495582,0.132409839981,0.0,0.2702218175305582,-0.0,0.245,-0.0,0.7069204809442957,-0.0,14.038499999999999,-0.0,-0.0,0.28558248957885873
2025-01-01 05:00:00,0.010016928725849734,0.0042929694539356,0.0,0.014309898179785334,0.2044766539288273,-0.0,0.0,0.2044766539288273,-0.0,0.0100169287258,-0.0,-0.0,-0.0,0.57397001598834,-0.0,-0.0,0.21878655210861264
2025-01-01 06:00:00,0.009816269584078711,0.004206972678890876,0.0,0.014023242262969587,0.20872940052543587,-0.0,0.0,0.20872940052543587,-0.0,0.018316211716909996,-0.0,-0.0,-0.0,1.0495189313789426,-0.0,-0.0,0.22275264278840545
2025-01-01 07:00:00,0.01029028664624329,0.004410122848389981,0.0,0.014700409494633273,0.20160317649868637,-0.0,0.0,0.20160317649868637,-0.0,0.07339815442685302,-0.0,0.20160317649889087,-0.0,4.205714248658678,-0.0,-0.0,0.21630358599331964
2025-01-01 08:00:00,0.011920432984347048,0.005108756993291592,0.0,0.01702918997763864,0.19677573441604967,0.132409839981,0.0,0.32918557439704965,-0.0,0.11157807593370858,-0.0,0.32918557439663454,-0.0,6.393423751001501,-0.0,-0.0,0.3462147643746883
2025-01-01 09:00:00,0.014872375992397137,0.0063738754253130575,0.0,0.021246251417710194,0.186546154764748,0.132409839981,0.0,0.318955994745748,0.000950093351346,0.11111806686445627,-0.0,0.3189559947457468,-0.0,6.367065231333344,-0.0,-0.0,0.3402022461634582
2025-01-01 10:00:00,0.01818230556842576,0.0077924166721824685,0.0,0.02597472224060823,0.17987968712682112,0.132409839981,0.0,0.3122895271078211,0.0116201746434,0.09522234797696866,-0.0,0.312289527108212,-0.0,5.456240539080304,-0.0,-0.0,0.3382642493484293
2025-01-01 11:00:00,0.02117874231708408,0.00907660385017889,0.0,0.03025534616726297,0.17344309768330546,0.132409839981,0.0,0.30585293766430544,0.0178904877366,0.21981062627238837,-0.0,0.7434600490774543,-0.0,12.595148885407854,-0.0,-0.0,0.33610828383156843
2025-01-01 12:00:00,0.023022318605098388,0.009866707973613595,0.0,0.03288902657871198,0.1703397420587533,0.12255791736279997,0.0,0.29289765942155327,0.0210266480723,0.10266946231120583,-0.0,0.2946323532990238,-0.0,5.882960190432094,-0.0,-0.0,0.3257866860002653
2025-01-01 13:00:00,0.023769412275939174,0.010186890975402502,0.0,0.03395630325134168,0.16815589921184615,0.0720668139479,0.0,0.24022271315974614,0.0196307259906,0.09063506515417225,-0.0,0.2419574070373201,-0.0,5.193389233334069,-0.0,-0.0,0.27417901641108783
2025-01-01 14:00:00,0.024106439726296957,0.010331331311270123,0.0,0.03443777103756708,0.16815589921184615,0.0720668139479,0.0,0.24022271315974614,0.0143596890001,0.09176572106832277,-0.0,0.2419574070374206,-0.0,5.2581758172148945,-0.0,-0.0,0.2746604841973132
2025-01-01 15:00:00,0.024549125915474056,0.010521053963774596,0.0,0.03507017987924865,0.1729833412944829,0.0741357176976,0.0,0.2471190589920829,0.00493582135715,0.10535110447658774,-0.0,0.24885375286904096,-0.0,6.036618286508477,-0.0,-0.0,0.2821892388713315
2025-01-01 16:00:00,0.027369164307692317,0.011729641846153849,0.0,0.039098806153846165,0.1820635299737282,0.022166825889300037,0.0,0.20423035586302823,-0.0,-0.0,-0.0,0.15721332887975079,-0.0,-0.0,-0.0,-0.0,0.2433291620168744
2025-01-01 17:00:00,0.032234263779069766,0.013814684476744185,0.0,0.04604894825581395,0.19102877955576786,-0.0,0.0,0.19102877955576786,-0.0,-0.0,-0.0,0.13430021306593554,-0.0,-0.0,-0.0,-0.0,0.23707772781158182
2025-01-01 18:00:00,0.031505877079159215,0.01350251874821109,0.0,0.045008395827370304,0.19907451636016238,-0.0,0.0,0.19907451636016238,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.2440829121875327
2025-01-01 19:00:00,0.027760370142665476,0.011897301489713775,0.0,0.03965767163237925,0.20424677573441602,-0.0,0.0,0.20424677573441602,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.24390444736679529
